PERÍODO;EMPRESA;LOCALIDAD;PROVINCIA;INSUMO;CUPO TOTAL ASIGNADO ;PRODUCCIÓN ;VENTAS TOTALES ;PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA (antes AXION ENERGY ARGENTINA S.A.);PETROBRAS ARGENTINA S.A.;FOX PETROL S.A.;REFINERÍA DEL NORTE S.A.;SHELL ARGENTINA C.A.P.S.A.;YPF S.A.;ENERGÍA Y DERIVADOS DEL PETRÓLEO S.A.;OIL COMBUSTIBLES S.A.;TRAFIGURA ARGENTINA S.A.;REFI PAMPA S.A.;;
jul-23;Diaser S.A.;SAN LUIS;SAN LUIS;MAÍZ;8.295 ;8.330 ;8.292 ;0 ;0 ;0 ;0 ;1.706 ;6.587 ;0 ;0 ;0 ;0 ;;
jul-23;Fronterita Energía S.A.;FAMAILLÁ;TUCUMÁN;CAÑA DE AZÚCAR;1.000 ;1.061 ;888 ;0 ;0 ;0 ;0 ;0 ;888 ;0 ;0 ;0 ;0 ;;
jul-23;Maíz Energía S.A.;BUENA ESPERANZA;SAN LUIS;MAÍZ;2.200 ;2.249 ;2.241 ;0 ;0 ;0 ;333 ;1.575 ;0 ;0 ;0 ;0 ;333 ;;
jul-23;Promaíz S.A.;ALEJANDRO ROCA;CÓRDOBA;MAÍZ;16.700 ;17.874 ;17.899 ;6.290 ;0 ;0 ;0 ;4.606 ;5.792 ;0 ;0 ;1.211 ;0 ;;
jul-23;Río Grande Energía S.A.;LA MENDIETA;JUJUY;CAÑA DE AZÚCAR;600 ;988 ;607 ;0 ;0 ;0 ;0 ;309 ;297 ;0 ;0 ;0 ;0 ;;
jul-23;SEABOARD ENERGÍAS RENOVABLES Y ALIMENTOS S.R.L.;EL TABACAL;SALTA;CAÑA DE AZÚCAR;6.000 ;7.988 ;6.017 ;405 ;0 ;0 ;0 ;3.542 ;2.070 ;0 ;0 ;0 ;0 ;;
jul-23;Vicentin S.A.I.C.;AVELLANEDA;SANTA FE;MAÍZ;200 ;6.895 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;;
ago-23;ACA Bio Cooperativa Ltda.;VILLA MARÍA;CÓRDOBA;MAÍZ;24.000 ;23.918 ;22.342 ;986 ;0 ;0 ;0 ;5.116 ;13.001 ;0 ;0 ;3.105 ;134 ;;
ago-23;Bio Atar S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;2.500 ;5.709 ;2.488 ;0 ;0 ;0 ;0 ;2.488 ;0 ;0 ;0 ;0 ;0 ;;
ago-23;Bio Ledesma S.A.;LEDESMA;JUJUY;CAÑA DE AZÚCAR;6.500 ;4.644 ;6.474 ;1.475 ;0 ;0 ;0 ;0 ;4.999 ;0 ;0 ;0 ;0 ;;
ago-23;Bio San Isidro S.A.;CAMPO SANTO;SALTA;CAÑA DE AZÚCAR;350 ;265 ;359 ;0 ;0 ;0 ;0 ;0 ;359 ;0 ;0 ;0 ;0 ;;
ago-23;Bioenergética Leales S.A.;LEALES;TUCUMÁN;CAÑA DE AZÚCAR;2.400 ;3.209 ;2.336 ;694 ;0 ;0 ;182 ;453 ;1.008 ;0 ;0 ;0 ;0 ;;
ago-23;Bioenergía La Corona S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;1.800 ;3.337 ;1.780 ;693 ;0 ;0 ;0 ;0 ;1.087 ;0 ;0 ;0 ;0 ;;
ago-23;Bioenergía Santa Rosa S.A.;LEÓN ROUGES;TUCUMÁN;CAÑA DE AZÚCAR;3.284 ;4.254 ;2.843 ;840 ;0 ;0 ;0 ;0 ;2.004 ;0 ;0 ;0 ;0 ;;
ago-23;Bioenergías Agropecuarias S.A.;VILLA OCAMPO;SANTA FE;CAÑA DE AZÚCAR;3.000 ;0 ;3.002 ;993 ;0 ;0 ;0 ;0 ;2.009 ;0 ;0 ;0 ;0 ;;
ago-23;Bioetanol Río Cuarto S.A.;RÍO CUARTO;CÓRDOBA;MAÍZ;12.500 ;8.065 ;12.762 ;2.031 ;0 ;0 ;0 ;4.109 ;5.702 ;0 ;0 ;884 ;37 ;;
ago-23;Biotrinidad S.A.;VILLA LA TRINIDAD;TUCUMÁN;CAÑA DE AZÚCAR;1.500 ;2.097 ;1.486 ;0 ;0 ;0 ;0 ;0 ;1.486 ;0 ;0 ;0 ;0 ;;
ago-23;COMPAÑIA AZUCARERA LOS BALCANES SA;LA FLORIDA;TUCUMÁN;CAÑA DE AZÚCAR;9.000 ;8.736 ;8.978 ;652 ;0 ;0 ;593 ;0 ;6.717 ;0 ;0 ;1.016 ;0 ;;
ago-23;Diaser S.A.;SAN LUIS;SAN LUIS;MAÍZ;8.295 ;8.323 ;8.332 ;0 ;0 ;0 ;0 ;1.672 ;6.660 ;0 ;0 ;0 ;0 ;;
ago-23;Fronterita Energía S.A.;FAMAILLÁ;TUCUMÁN;CAÑA DE AZÚCAR;1.000 ;1.480 ;1.001 ;0 ;0 ;0 ;0 ;0 ;1.001 ;0 ;0 ;0 ;0 ;;
ago-23;Maíz Energía S.A.;BUENA ESPERANZA;SAN LUIS;MAÍZ;2.200 ;2.622 ;2.275 ;0 ;0 ;0 ;253 ;1.687 ;0 ;0 ;0 ;0 ;335 ;;
ago-23;Promaíz S.A.;ALEJANDRO ROCA;CÓRDOBA;MAÍZ;16.700 ;16.775 ;16.732 ;5.576 ;0 ;0 ;0 ;4.006 ;6.204 ;0 ;0 ;946 ;0 ;;
ago-23;Río Grande Energía S.A.;LA MENDIETA;JUJUY;CAÑA DE AZÚCAR;600 ;2.048 ;609 ;0 ;0 ;0 ;0 ;306 ;303 ;0 ;0 ;0 ;0 ;;
ago-23;SEABOARD ENERGÍAS RENOVABLES Y ALIMENTOS S.R.L.;EL TABACAL;SALTA;CAÑA DE AZÚCAR;7.000 ;7.790 ;6.999 ;480 ;0 ;0 ;0 ;3.910 ;2.610 ;0 ;0 ;0 ;0 ;;
ago-23;Vicentin S.A.I.C.;AVELLANEDA;SANTA FE;MAÍZ;200 ;7.941 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;;
sep-23;ACA Bio Cooperativa Ltda.;VILLA MARÍA;CÓRDOBA;MAÍZ;24.699 ;24.721 ;26.523 ;1.001 ;0 ;0 ;0 ;6.463 ;16.631 ;0 ;0 ;2.337 ;91 ;;
sep-23;Bio Atar S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;2.500 ;1.722 ;2.493 ;0 ;0 ;0 ;0 ;2.493 ;0 ;0 ;0 ;0 ;0 ;;
sep-23;Bio Ledesma S.A.;LEDESMA;JUJUY;CAÑA DE AZÚCAR;5.800 ;5.978 ;5.831 ;1.145 ;0 ;0 ;0 ;0 ;4.686 ;0 ;0 ;0 ;0 ;;
sep-23;Bio San Isidro S.A.;CAMPO SANTO;SALTA;CAÑA DE AZÚCAR;350 ;1.164 ;361 ;0 ;0 ;0 ;0 ;0 ;361 ;0 ;0 ;0 ;0 ;;
sep-23;Bioenergética Leales S.A.;LEALES;TUCUMÁN;CAÑA DE AZÚCAR;1.500 ;5.176 ;1.455 ;397 ;0 ;0 ;175 ;245 ;638 ;0 ;0 ;0 ;0 ;;
sep-23;Bioenergía La Corona S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;1.800 ;3.095 ;1.779 ;687 ;0 ;0 ;0 ;0 ;1.092 ;0 ;0 ;0 ;0 ;;
sep-23;Bioenergía Santa Rosa S.A.;LEÓN ROUGES;TUCUMÁN;CAÑA DE AZÚCAR;1.605 ;4.129 ;1.645 ;856 ;0 ;0 ;0 ;0 ;788 ;0 ;0 ;0 ;0 ;;
sep-23;Bioenergías Agropecuarias S.A.;VILLA OCAMPO;SANTA FE;CAÑA DE AZÚCAR;4.000 ;0 ;3.861 ;996 ;0 ;0 ;0 ;508 ;2.357 ;0 ;0 ;0 ;0 ;;
sep-23;Bioetanol Río Cuarto S.A.;RÍO CUARTO;CÓRDOBA;MAÍZ;8.700 ;7.470 ;8.695 ;1.607 ;0 ;0 ;0 ;2.832 ;3.746 ;0 ;0 ;509 ;0 ;;
sep-23;Biotrinidad S.A.;VILLA LA TRINIDAD;TUCUMÁN;CAÑA DE AZÚCAR;1.500 ;1.829 ;1.510 ;0 ;0 ;0 ;0 ;0 ;1.510 ;0 ;0 ;0 ;0 ;;
sep-23;COMPAÑIA AZUCARERA LOS BALCANES SA;LA FLORIDA;TUCUMÁN;CAÑA DE AZÚCAR;9.000 ;8.315 ;8.994 ;628 ;0 ;0 ;428 ;0 ;6.934 ;0 ;0 ;1.003 ;0 ;;
sep-23;Diaser S.A.;SAN LUIS;SAN LUIS;MAÍZ;8.027 ;8.056 ;8.063 ;0 ;0 ;0 ;0 ;1.540 ;6.523 ;0 ;0 ;0 ;0 ;;
sep-23;Fronterita Energía S.A.;FAMAILLÁ;TUCUMÁN;CAÑA DE AZÚCAR;1.000 ;398 ;980 ;0 ;0 ;0 ;0 ;0 ;980 ;0 ;0 ;0 ;0 ;;
sep-23;Maíz Energía S.A.;BUENA ESPERANZA;SAN LUIS;MAÍZ;2.200 ;2.498 ;2.489 ;0 ;0 ;0 ;220 ;1.971 ;0 ;0 ;0 ;0 ;298 ;;
sep-23;Promaíz S.A.;ALEJANDRO ROCA;CÓRDOBA;MAÍZ;16.700 ;16.516 ;16.726 ;5.488 ;0 ;0 ;0 ;4.001 ;6.209 ;0 ;0 ;1.029 ;0 ;;
sep-23;Río Grande Energía S.A.;LA MENDIETA;JUJUY;CAÑA DE AZÚCAR;600 ;0 ;636 ;0 ;0 ;0 ;0 ;314 ;322 ;0 ;0 ;0 ;0 ;;
sep-23;SEABOARD ENERGÍAS RENOVABLES Y ALIMENTOS S.R.L.;EL TABACAL;SALTA;CAÑA DE AZÚCAR;8.200 ;7.422 ;8.246 ;405 ;0 ;0 ;0 ;3.936 ;3.905 ;0 ;0 ;0 ;0 ;;
sep-23;Vicentin S.A.I.C.;AVELLANEDA;SANTA FE;MAÍZ;200 ;7.370 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;;
oct-23;ACA Bio Cooperativa Ltda.;VILLA MARÍA;CÓRDOBA;MAÍZ;22.000 ;23.524 ;24.472 ;921 ;0 ;0 ;0 ;6.431 ;14.897 ;0 ;0 ;2.132 ;91 ;;
oct-23;Bio Atar S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;2.500 ;3.069 ;2.512 ;0 ;0 ;0 ;0 ;2.512 ;0 ;0 ;0 ;0 ;0 ;;
oct-23;Bio Ledesma S.A.;LEDESMA;JUJUY;CAÑA DE AZÚCAR;7.000 ;8.133 ;6.985 ;1.285 ;0 ;0 ;0 ;0 ;5.699 ;0 ;0 ;0 ;0 ;;
oct-23;Bio San Isidro S.A.;CAMPO SANTO;SALTA;CAÑA DE AZÚCAR;350 ;1.187 ;343 ;0 ;0 ;0 ;0 ;0 ;343 ;0 ;0 ;0 ;0 ;;
oct-23;Bioenergética Leales S.A.;LEALES;TUCUMÁN;CAÑA DE AZÚCAR;1.500 ;0 ;1.503 ;412 ;0 ;0 ;181 ;276 ;635 ;0 ;0 ;0 ;0 ;;
oct-23;Bioenergía La Corona S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;1.800 ;3.674 ;1.839 ;925 ;0 ;0 ;0 ;0 ;914 ;0 ;0 ;0 ;0 ;;
oct-23;Bioenergía Santa Rosa S.A.;LEÓN ROUGES;TUCUMÁN;CAÑA DE AZÚCAR;1.605 ;1.029 ;1.576 ;881 ;0 ;0 ;0 ;0 ;695 ;0 ;0 ;0 ;0 ;;
oct-23;Bioenergías Agropecuarias S.A.;VILLA OCAMPO;SANTA FE;CAÑA DE AZÚCAR;3.000 ;0 ;2.463 ;856 ;0 ;0 ;0 ;1.006 ;601 ;0 ;0 ;0 ;0 ;;
oct-23;Bioetanol Río Cuarto S.A.;RÍO CUARTO;CÓRDOBA;MAÍZ;10.200 ;10.958 ;10.189 ;1.959 ;0 ;0 ;0 ;3.239 ;4.492 ;0 ;0 ;500 ;0 ;;
oct-23;Biotrinidad S.A.;VILLA LA TRINIDAD;TUCUMÁN;CAÑA DE AZÚCAR;1.500 ;1.846 ;1.487 ;0 ;0 ;0 ;0 ;0 ;1.487 ;0 ;0 ;0 ;0 ;;
oct-23;COMPAÑIA AZUCARERA LOS BALCANES SA;LA FLORIDA;TUCUMÁN;CAÑA DE AZÚCAR;9.000 ;9.380 ;8.983 ;622 ;0 ;0 ;646 ;0 ;6.719 ;0 ;0 ;996 ;0 ;;
oct-23;Diaser S.A.;SAN LUIS;SAN LUIS;MAÍZ;8.295 ;4.554 ;4.387 ;0 ;0 ;0 ;0 ;658 ;3.730 ;0 ;0 ;0 ;0 ;;
oct-23;Fronterita Energía S.A.;FAMAILLÁ;TUCUMÁN;CAÑA DE AZÚCAR;1.000 ;1.919 ;976 ;0 ;0 ;0 ;0 ;0 ;976 ;0 ;0 ;0 ;0 ;;
oct-23;Maíz Energía S.A.;BUENA ESPERANZA;SAN LUIS;MAÍZ;2.200 ;1.408 ;1.408 ;0 ;0 ;0 ;208 ;939 ;0 ;0 ;0 ;0 ;261 ;;
oct-23;Promaíz S.A.;ALEJANDRO ROCA;CÓRDOBA;MAÍZ;16.700 ;16.796 ;16.735 ;5.475 ;0 ;0 ;0 ;4.005 ;6.234 ;0 ;0 ;1.021 ;0 ;;
oct-23;Río Grande Energía S.A.;LA MENDIETA;JUJUY;CAÑA DE AZÚCAR;600 ;1.594 ;619 ;0 ;0 ;0 ;0 ;309 ;311 ;0 ;0 ;0 ;0 ;;
oct-23;SEABOARD ENERGÍAS RENOVABLES Y ALIMENTOS S.R.L.;EL TABACAL;SALTA;CAÑA DE AZÚCAR;9.000 ;12.802 ;8.976 ;440 ;0 ;0 ;0 ;4.542 ;3.993 ;0 ;0 ;0 ;0 ;;
oct-23;Vicentin S.A.I.C.;AVELLANEDA;SANTA FE;MAÍZ;200 ;6.814 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;;
nov-23;ACA Bio Cooperativa Ltda.;VILLA MARÍA;CÓRDOBA;MAÍZ;25.000 ;24.647 ;25.957 ;1.006 ;0 ;0 ;0 ;5.608 ;16.954 ;0 ;0 ;2.252 ;136 ;;
nov-23;Bio Atar S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;2.500 ;3.185 ;2.501 ;0 ;0 ;0 ;0 ;2.501 ;0 ;0 ;0 ;0 ;0 ;;
nov-23;Bio Ledesma S.A.;LEDESMA;JUJUY;CAÑA DE AZÚCAR;7.000 ;7.799 ;6.977 ;1.483 ;0 ;0 ;0 ;0 ;5.494 ;0 ;0 ;0 ;0 ;;
nov-23;Bio San Isidro S.A.;CAMPO SANTO;SALTA;CAÑA DE AZÚCAR;350 ;305 ;369 ;0 ;0 ;0 ;0 ;0 ;369 ;0 ;0 ;0 ;0 ;;
nov-23;Bioenergética Leales S.A.;LEALES;TUCUMÁN;CAÑA DE AZÚCAR;1.500 ;1.361 ;1.581 ;475 ;0 ;0 ;220 ;301 ;584 ;0 ;0 ;0 ;0 ;;
nov-23;Bioenergía La Corona S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;1.600 ;3.425 ;1.598 ;696 ;0 ;0 ;0 ;0 ;902 ;0 ;0 ;0 ;0 ;;
nov-23;Bioenergía Santa Rosa S.A.;LEÓN ROUGES;TUCUMÁN;CAÑA DE AZÚCAR;1.603 ;3.106 ;1.640 ;928 ;0 ;0 ;0 ;0 ;712 ;0 ;0 ;0 ;0 ;;
nov-23;Bioenergías Agropecuarias S.A.;VILLA OCAMPO;SANTA FE;CAÑA DE AZÚCAR;3.000 ;0 ;2.384 ;987 ;0 ;0 ;0 ;915 ;482 ;0 ;0 ;0 ;0 ;;
nov-23;Bioetanol Río Cuarto S.A.;RÍO CUARTO;CÓRDOBA;MAÍZ;9.000 ;6.225 ;9.045 ;1.996 ;0 ;0 ;0 ;2.676 ;3.965 ;0 ;0 ;407 ;0 ;;
nov-23;Biotrinidad S.A.;VILLA LA TRINIDAD;TUCUMÁN;CAÑA DE AZÚCAR;800 ;1.482 ;815 ;0 ;0 ;0 ;0 ;0 ;815 ;0 ;0 ;0 ;0 ;;
nov-23;COMPAÑIA AZUCARERA LOS BALCANES SA;LA FLORIDA;TUCUMÁN;CAÑA DE AZÚCAR;7.000 ;6.105 ;6.980 ;555 ;0 ;0 ;413 ;0 ;5.249 ;0 ;0 ;762 ;0 ;;
nov-23;Diaser S.A.;SAN LUIS;SAN LUIS;MAÍZ;8.027 ;4.036 ;4.204 ;0 ;0 ;0 ;0 ;0 ;4.204 ;0 ;0 ;0 ;0 ;;
nov-23;Fronterita Energía S.A.;FAMAILLÁ;TUCUMÁN;CAÑA DE AZÚCAR;1.000 ;1.126 ;1.001 ;0 ;0 ;0 ;0 ;0 ;1.001 ;0 ;0 ;0 ;0 ;;
nov-23;Maíz Energía S.A.;BUENA ESPERANZA;SAN LUIS;MAÍZ;2.200 ;1.742 ;1.802 ;0 ;0 ;0 ;231 ;1.180 ;0 ;0 ;0 ;0 ;391 ;;
nov-23;Promaíz S.A.;ALEJANDRO ROCA;CÓRDOBA;MAÍZ;16.700 ;15.676 ;16.721 ;5.500 ;0 ;0 ;0 ;4.004 ;6.197 ;0 ;0 ;1.019 ;0 ;;
nov-23;Río Grande Energía S.A.;LA MENDIETA;JUJUY;CAÑA DE AZÚCAR;600 ;576 ;573 ;0 ;0 ;0 ;0 ;268 ;305 ;0 ;0 ;0 ;0 ;;
nov-23;SEABOARD ENERGÍAS RENOVABLES Y ALIMENTOS S.R.L.;EL TABACAL;SALTA;CAÑA DE AZÚCAR;6.000 ;20.978 ;5.975 ;147 ;0 ;0 ;0 ;3.733 ;2.096 ;0 ;0 ;0 ;0 ;;
nov-23;Vicentin S.A.I.C.;AVELLANEDA;SANTA FE;MAÍZ;200 ;6.367 ;153 ;0 ;0 ;0 ;0 ;0 ;153 ;0 ;0 ;0 ;0 ;;
dic-23;ACA Bio Cooperativa Ltda.;VILLA MARÍA;CÓRDOBA;MAÍZ;24.500 ;24.716 ;26.950 ;896 ;0 ;0 ;0 ;5.310 ;18.498 ;0 ;0 ;2.110 ;136 ;;
dic-23;Bio Atar S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;2.500 ;1.760 ;2.516 ;0 ;0 ;0 ;0 ;2.516 ;0 ;0 ;0 ;0 ;0 ;;
dic-23;Bio Ledesma S.A.;LEDESMA;JUJUY;CAÑA DE AZÚCAR;6.000 ;4.987 ;6.029 ;1.108 ;0 ;0 ;0 ;0 ;4.921 ;0 ;0 ;0 ;0 ;;
dic-23;Bio San Isidro S.A.;CAMPO SANTO;SALTA;CAÑA DE AZÚCAR;350 ;0 ;346 ;0 ;0 ;0 ;0 ;0 ;346 ;0 ;0 ;0 ;0 ;;
dic-23;Bioenergética Leales S.A.;LEALES;TUCUMÁN;CAÑA DE AZÚCAR;1.500 ;339 ;1.430 ;413 ;0 ;0 ;188 ;225 ;603 ;0 ;0 ;0 ;0 ;;
dic-23;Bioenergía La Corona S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;1.600 ;0 ;1.596 ;652 ;0 ;0 ;0 ;0 ;944 ;0 ;0 ;0 ;0 ;;
dic-23;Bioenergía Santa Rosa S.A.;LEÓN ROUGES;TUCUMÁN;CAÑA DE AZÚCAR;1.603 ;2.490 ;1.624 ;905 ;0 ;0 ;0 ;0 ;718 ;0 ;0 ;0 ;0 ;;
dic-23;Bioenergías Agropecuarias S.A.;VILLA OCAMPO;SANTA FE;CAÑA DE AZÚCAR;2.500 ;0 ;2.281 ;912 ;0 ;0 ;0 ;1.099 ;270 ;0 ;0 ;0 ;0 ;;
dic-23;Bioetanol Río Cuarto S.A.;RÍO CUARTO;CÓRDOBA;MAÍZ;10.500 ;10.888 ;12.008 ;3.073 ;0 ;0 ;0 ;3.680 ;4.750 ;0 ;0 ;504 ;0 ;;
dic-23;Biotrinidad S.A.;VILLA LA TRINIDAD;TUCUMÁN;CAÑA DE AZÚCAR;800 ;1.073 ;834 ;0 ;0 ;0 ;0 ;0 ;834 ;0 ;0 ;0 ;0 ;;
dic-23;COMPAÑIA AZUCARERA LOS BALCANES SA;LA FLORIDA;TUCUMÁN;CAÑA DE AZÚCAR;7.000 ;7.533 ;6.997 ;310 ;0 ;0 ;404 ;0 ;5.506 ;0 ;0 ;777 ;0 ;;
dic-23;Diaser S.A.;SAN LUIS;SAN LUIS;MAÍZ;8.295 ;8.418 ;8.358 ;0 ;0 ;0 ;0 ;1.523 ;6.835 ;0 ;0 ;0 ;0 ;;
dic-23;Fronterita Energía S.A.;FAMAILLÁ;TUCUMÁN;CAÑA DE AZÚCAR;1.000 ;657 ;977 ;0 ;0 ;0 ;0 ;0 ;977 ;0 ;0 ;0 ;0 ;;
dic-23;Maíz Energía S.A.;BUENA ESPERANZA;SAN LUIS;MAÍZ;2.200 ;1.455 ;1.272 ;0 ;0 ;0 ;82 ;734 ;0 ;0 ;0 ;0 ;456 ;;
dic-23;Promaíz S.A.;ALEJANDRO ROCA;CÓRDOBA;MAÍZ;16.700 ;17.224 ;16.709 ;5.502 ;0 ;0 ;0 ;3.998 ;6.202 ;0 ;0 ;1.006 ;0 ;;
dic-23;Río Grande Energía S.A.;LA MENDIETA;JUJUY;CAÑA DE AZÚCAR;300 ;0 ;313 ;0 ;0 ;0 ;0 ;163 ;150 ;0 ;0 ;0 ;0 ;;
dic-23;SEABOARD ENERGÍAS RENOVABLES Y ALIMENTOS S.R.L.;EL TABACAL;SALTA;CAÑA DE AZÚCAR;7.000 ;19.582 ;7.047 ;403 ;0 ;0 ;0 ;4.503 ;2.141 ;0 ;0 ;0 ;0 ;;
dic-23;Vicentin S.A.I.C.;AVELLANEDA;SANTA FE;MAÍZ;200 ;7.543 ;200 ;0 ;0 ;0 ;0 ;0 ;200 ;0 ;0 ;0 ;0 ;;
ene-24;ACA Bio Cooperativa Ltda.;VILLA MARÍA;CÓRDOBA;MAÍZ;24.500 ;25.342 ;28.457 ;1.133 ;0 ;0 ;0 ;4.323 ;20.713 ;0 ;0 ;2.152 ;136 ;;
ene-24;Bio Atar S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;4.000 ;3.807 ;4.006 ;0 ;0 ;0 ;0 ;4.006 ;0 ;0 ;0 ;0 ;0 ;;
ene-24;Bio Ledesma S.A.;LEDESMA;JUJUY;CAÑA DE AZÚCAR;5.000 ;4.849 ;4.888 ;789 ;0 ;0 ;0 ;0 ;4.099 ;0 ;0 ;0 ;0 ;;
ene-24;Bio San Isidro S.A.;CAMPO SANTO;SALTA;CAÑA DE AZÚCAR;350 ;0 ;353 ;0 ;0 ;0 ;0 ;0 ;353 ;0 ;0 ;0 ;0 ;;
ene-24;Bioenergética Leales S.A.;LEALES;TUCUMÁN;CAÑA DE AZÚCAR;1.500 ;2.457 ;1.351 ;366 ;0 ;0 ;71 ;294 ;620 ;0 ;0 ;0 ;0 ;;
ene-24;Bioenergía La Corona S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;1.600 ;0 ;1.573 ;641 ;0 ;0 ;0 ;0 ;933 ;0 ;0 ;0 ;0 ;;
ene-24;Bioenergía Santa Rosa S.A.;LEÓN ROUGES;TUCUMÁN;CAÑA DE AZÚCAR;2.000 ;0 ;2.026 ;914 ;0 ;0 ;0 ;0 ;1.112 ;0 ;0 ;0 ;0 ;;
ene-24;Bioenergías Agropecuarias S.A.;VILLA OCAMPO;SANTA FE;CAÑA DE AZÚCAR;1.000 ;0 ;1.007 ;1.007 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;;
ene-24;Bioetanol Río Cuarto S.A.;RÍO CUARTO;CÓRDOBA;MAÍZ;10.500 ;10.040 ;11.745 ;2.356 ;0 ;0 ;0 ;3.595 ;5.300 ;0 ;0 ;494 ;0 ;;
ene-24;Biotrinidad S.A.;VILLA LA TRINIDAD;TUCUMÁN;CAÑA DE AZÚCAR;800 ;405 ;782 ;0 ;0 ;0 ;0 ;0 ;782 ;0 ;0 ;0 ;0 ;;
ene-24;COMPAÑIA AZUCARERA LOS BALCANES SA;LA FLORIDA;TUCUMÁN;CAÑA DE AZÚCAR;8.000 ;8.869 ;7.996 ;533 ;0 ;0 ;312 ;0 ;6.164 ;0 ;0 ;987 ;0 ;;
ene-24;Diaser S.A.;SAN LUIS;SAN LUIS;MAÍZ;8.295 ;8.255 ;8.316 ;0 ;0 ;0 ;0 ;1.667 ;6.648 ;0 ;0 ;0 ;0 ;;
ene-24;Fronterita Energía S.A.;FAMAILLÁ;TUCUMÁN;CAÑA DE AZÚCAR;800 ;208 ;804 ;0 ;0 ;0 ;0 ;0 ;804 ;0 ;0 ;0 ;0 ;;
ene-24;Maíz Energía S.A.;BUENA ESPERANZA;SAN LUIS;MAÍZ;2.000 ;1.844 ;2.032 ;0 ;0 ;0 ;176 ;1.303 ;0 ;0 ;0 ;0 ;552 ;;
ene-24;Promaíz S.A.;ALEJANDRO ROCA;CÓRDOBA;MAÍZ;16.700 ;16.715 ;16.689 ;5.489 ;0 ;0 ;0 ;4.004 ;6.196 ;0 ;0 ;1.000 ;0 ;;
ene-24;Río Grande Energía S.A.;LA MENDIETA;JUJUY;CAÑA DE AZÚCAR;300 ;0 ;299 ;0 ;0 ;0 ;0 ;153 ;145 ;0 ;0 ;0 ;0 ;;
ene-24;SEABOARD ENERGÍAS RENOVABLES Y ALIMENTOS S.R.L.;EL TABACAL;SALTA;CAÑA DE AZÚCAR;12.000 ;13.390 ;11.870 ;439 ;0 ;0 ;0 ;5.026 ;6.405 ;0 ;0 ;0 ;0 ;;
ene-24;Vicentin S.A.I.C.;AVELLANEDA;SANTA FE;MAÍZ;200 ;6.776 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;;
feb-24;ACA Bio Cooperativa Ltda.;VILLA MARÍA;CÓRDOBA;MAÍZ;20.629 ;21.278 ;24.921 ;991 ;0 ;0 ;0 ;2.742 ;19.212 ;0 ;0 ;1.885 ;91 ;;
feb-24;Bio Atar S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;4.000 ;703 ;3.992 ;0 ;0 ;0 ;0 ;3.992 ;0 ;0 ;0 ;0 ;0 ;;
feb-24;Bio Ledesma S.A.;LEDESMA;JUJUY;CAÑA DE AZÚCAR;4.500 ;3.781 ;4.489 ;679 ;0 ;0 ;0 ;0 ;3.810 ;0 ;0 ;0 ;0 ;;
feb-24;Bio San Isidro S.A.;CAMPO SANTO;SALTA;CAÑA DE AZÚCAR;350 ;0 ;342 ;0 ;0 ;0 ;0 ;0 ;342 ;0 ;0 ;0 ;0 ;;
feb-24;Bioenergética Leales S.A.;LEALES;TUCUMÁN;CAÑA DE AZÚCAR;2.400 ;2.073 ;2.422 ;304 ;0 ;0 ;190 ;518 ;1.410 ;0 ;0 ;0 ;0 ;;
feb-24;Bioenergía La Corona S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;1.600 ;0 ;1.600 ;400 ;0 ;0 ;0 ;0 ;1.200 ;0 ;0 ;0 ;0 ;;
feb-24;Bioenergía Santa Rosa S.A.;LEÓN ROUGES;TUCUMÁN;CAÑA DE AZÚCAR;2.000 ;0 ;2.005 ;522 ;0 ;0 ;0 ;0 ;1.484 ;0 ;0 ;0 ;0 ;;
